caldt,vwretd
19/06/1967,0.000546
20/06/1967,-0.000171
21/06/1967,-0.002328
22/06/1967,-0.001989
23/06/1967,0.000718
26/06/1967,-0.003752
27/06/1967,-0.003218
28/06/1967,0.000804
29/06/1967,-0.004746
30/06/1967,-0.001313
03/07/1967,0.003469
05/07/1967,0.005626
06/07/1967,-0.000348
07/07/1967,0.004876
10/07/1967,0.004709
11/07/1967,0.004479
12/07/1967,-0.000069
13/07/1967,0.000853
14/07/1967,0.003725
17/07/1967,0.000833
18/07/1967,0.006990
19/07/1967,0.001091
20/07/1967,0.001372
21/07/1967,0.000554
24/07/1967,-0.003519
25/07/1967,0.000323
26/07/1967,0.004445
27/07/1967,0.003654
28/07/1967,0.002021
31/07/1967,0.003043
01/08/1967,0.006364
02/08/1967,0.003636
03/08/1967,-0.001615
04/08/1967,0.002673
07/08/1967,-0.001638
08/08/1967,0.001059
09/08/1967,0.001266
10/08/1967,-0.002613
11/08/1967,-0.004672
14/08/1967,-0.004743
15/08/1967,0.001132
16/08/1967,-0.002219
17/08/1967,0.001350
18/08/1967,0.001648
21/08/1967,-0.004763
22/08/1967,-0.005271
23/08/1967,-0.000960
24/08/1967,-0.005053
25/08/1967,-0.004006
28/08/1967,0.000380
29/08/1967,0.002540
30/08/1967,0.002838
31/08/1967,0.006387
01/09/1967,0.001670
05/09/1967,0.005303
06/09/1967,0.001722
07/09/1967,-0.000315
08/09/1967,0.000293
11/09/1967,0.001753
12/09/1967,0.004954
13/09/1967,0.009779
14/09/1967,0.001659
15/09/1967,0.000838
18/09/1967,0.002642
19/09/1967,-0.004331
20/09/1967,0.000637
21/09/1967,0.005776
22/09/1967,0.003094
25/09/1967,0.005055
26/09/1967,-0.008342
27/09/1967,0.000773
28/09/1967,0.000901
29/09/1967,0.000010
02/10/1967,-0.003654
03/10/1967,0.003295
04/10/1967,-0.000969
05/10/1967,0.002286
06/10/1967,0.005939
09/10/1967,0.002184
10/10/1967,-0.007106
11/10/1967,-0.004422
12/10/1967,-0.005968
13/10/1967,0.002329
16/10/1967,-0.008023
17/10/1967,-0.001756
18/10/1967,0.002415
19/10/1967,0.001017
20/10/1967,-0.001070
23/10/1967,-0.004677
24/10/1967,-0.005355
25/10/1967,0.001527
26/10/1967,0.004391
27/10/1967,0.000350
30/10/1967,-0.001613
31/10/1967,-0.008785
01/11/1967,-0.011815
02/11/1967,-0.004603
03/11/1967,-0.004562
06/11/1967,-0.002756
08/11/1967,-0.003293
09/11/1967,0.004230
10/11/1967,0.006020
13/11/1967,-0.002797
14/11/1967,-0.007153
15/11/1967,0.004187
16/11/1967,0.009608
17/11/1967,0.003613
20/11/1967,-0.013491
21/11/1967,0.017027
22/11/1967,0.006584
24/11/1967,0.002618
27/11/1967,0.003551
28/11/1967,0.005027
29/11/1967,0.000802
30/11/1967,-0.004361
01/12/1967,0.005410
04/12/1967,0.006582
05/12/1967,0.001175
06/12/1967,0.003729
07/12/1967,-0.000577
08/12/1967,-0.000646
11/12/1967,-0.001496
12/12/1967,0.000031
13/12/1967,0.004332
14/12/1967,0.001875
15/12/1967,-0.005344
18/12/1967,-0.002497
19/12/1967,-0.000845
20/12/1967,0.005606
21/12/1967,0.002562
22/12/1967,-0.001118
26/12/1967,0.001602
27/12/1967,0.006870
28/12/1967,-0.000230
29/12/1967,0.006389
02/01/1968,-0.002359
03/01/1968,-0.005273
04/01/1968,-0.002824
05/01/1968,0.006380
08/01/1968,0.007121
09/01/1968,-0.001177
10/01/1968,0.001549
11/01/1968,0.002740
12/01/1968,0.002159
15/01/1968,-0.001286
16/01/1968,-0.005291
17/01/1968,-0.000820
18/01/1968,0.000276
19/01/1968,-0.003211
22/01/1968,-0.013401
23/01/1968,-0.004882
24/01/1968,-0.004131
25/01/1968,0.000629
26/01/1968,0.002269
29/01/1968,-0.001547
30/01/1968,-0.005460
31/01/1968,-0.008073
01/02/1968,0.002757
02/02/1968,-0.003104
05/02/1968,-0.004354
06/02/1968,0.000828
07/02/1968,0.001476
08/02/1968,-0.013914
09/02/1968,-0.011766
13/02/1968,-0.010077
14/02/1968,0.012401
15/02/1968,0.002632
16/02/1968,-0.003645
19/02/1968,0.003469
20/02/1968,0.006294
21/02/1968,0.004483
23/02/1968,-0.004366
26/02/1968,-0.007448
27/02/1968,0.004073
28/02/1968,-0.005044
29/02/1968,-0.008567
01/03/1968,-0.004136
04/03/1968,-0.015027
05/03/1968,-0.004120
06/03/1968,0.017832
07/03/1968,-0.001386
08/03/1968,-0.000787
11/03/1968,0.013420
12/03/1968,0.001999
13/03/1968,-0.001550
14/03/1968,-0.020272
15/03/1968,0.007679
18/03/1968,0.006554
19/03/1968,-0.006265
20/03/1968,-0.000780
21/03/1968,-0.007908
22/03/1968,0.000151
25/03/1968,-0.001122
26/03/1968,0.006736
27/03/1968,0.008512
28/03/1968,-0.000610
29/03/1968,0.006994
01/04/1968,0.023754
02/04/1968,0.002264
03/04/1968,0.008890
04/04/1968,0.004772
05/04/1968,-0.005104
08/04/1968,0.017354
10/04/1968,0.007632
11/04/1968,0.009412
15/04/1968,0.002321
16/04/1968,0.001706
17/04/1968,0.003236
18/04/1968,0.003419
19/04/1968,-0.012008
22/04/1968,-0.004735
23/04/1968,0.012812
24/04/1968,0.002918
25/04/1968,0.003661
26/04/1968,0.003654
29/04/1968,0.003094
30/04/1968,0.001721
01/05/1968,0.003429
02/05/1968,0.006381
03/05/1968,0.001209
06/05/1968,-0.001614
07/05/1968,0.006030
08/05/1968,0.000689
09/05/1968,-0.004938
10/05/1968,0.003419
13/05/1968,-0.001461
14/05/1968,-0.000311
15/05/1968,-0.000309
16/05/1968,-0.004326
17/05/1968,-0.005630
20/05/1968,-0.004433
21/05/1968,0.005959
22/05/1968,0.003349
23/05/1968,-0.000976
24/05/1968,0.003224
27/05/1968,-0.000271
28/05/1968,0.006264
29/05/1968,0.003296
31/05/1968,0.007783
03/06/1968,0.012509
04/06/1968,0.005496
05/06/1968,-0.004303
06/06/1968,0.009123
07/06/1968,0.007046
10/06/1968,0.001388
11/06/1968,0.002532
13/06/1968,-0.003966
14/06/1968,-0.001305
17/06/1968,-0.010880
18/06/1968,-0.001011
20/06/1968,0.005280
21/06/1968,0.001841
24/06/1968,-0.003445
25/06/1968,-0.004052
27/06/1968,-0.001370
28/06/1968,-0.003138
01/07/1968,-0.002009
02/07/1968,0.004284
03/07/1968,0.012585
08/07/1968,0.010921
09/07/1968,0.002967
11/07/1968,0.001311
12/07/1968,-0.000375
15/07/1968,-0.001332
16/07/1968,-0.005013
18/07/1968,-0.002922
19/07/1968,-0.008977
22/07/1968,-0.013782
23/07/1968,-0.002267
25/07/1968,-0.012571
26/07/1968,0.002692
29/07/1968,-0.008440
30/07/1968,0.001423
01/08/1968,-0.005011
02/08/1968,-0.005157
05/08/1968,0.004084
06/08/1968,0.004866
08/08/1968,-0.002057
09/08/1968,0.000421
12/08/1968,0.009895
13/08/1968,0.004459
15/08/1968,-0.003372
16/08/1968,0.005998
19/08/1968,0.003612
20/08/1968,0.000224
22/08/1968,-0.002825
23/08/1968,0.000671
26/08/1968,0.002424
27/08/1968,-0.001551
29/08/1968,-0.000982
30/08/1968,0.002374
03/09/1968,0.003944
04/09/1968,0.006245
05/09/1968,0.007159
06/09/1968,0.004467
09/09/1968,0.001467
10/09/1968,-0.004641
12/09/1968,-0.001881
13/09/1968,0.003939
16/09/1968,0.004098
17/09/1968,0.002690
19/09/1968,0.002093
20/09/1968,0.001425
23/09/1968,0.005681
24/09/1968,0.003887
26/09/1968,-0.001531
27/09/1968,0.000915
30/09/1968,0.004192
01/10/1968,0.001954
03/10/1968,0.003881
04/10/1968,0.003092
07/10/1968,-0.000003
08/10/1968,-0.000191
10/10/1968,-0.004148
11/10/1968,0.000301
14/10/1968,0.001828
15/10/1968,0.002143
17/10/1968,0.005068
18/10/1968,0.007026
21/10/1968,0.001628
22/10/1968,-0.003111
24/10/1968,-0.005804
25/10/1968,0.003160
28/10/1968,-0.003147
29/10/1968,-0.005400
31/10/1968,0.000815
01/11/1968,-0.003411
04/11/1968,0.000414
06/11/1968,0.001840
07/11/1968,0.002897
08/11/1968,0.005535
12/11/1968,0.007622
13/11/1968,0.005827
14/11/1968,0.001307
15/11/1968,0.005847
18/11/1968,0.001804
19/11/1968,0.003037
21/11/1968,-0.000307
22/11/1968,0.004771
25/11/1968,0.002949
26/11/1968,0.006874
27/11/1968,0.004357
29/11/1968,0.005942
02/12/1968,-0.001407
03/12/1968,-0.000686
05/12/1968,-0.002470
06/12/1968,0.002888
09/12/1968,-0.001392
10/12/1968,-0.001568
12/12/1968,-0.000306
13/12/1968,0.003018
16/12/1968,-0.003693
17/12/1968,-0.004346
19/12/1968,0.002375
20/12/1968,-0.004490
23/12/1968,-0.010253
24/12/1968,-0.000918
26/12/1968,0.001382
27/12/1968,-0.003591
30/12/1968,-0.009981
31/12/1968,0.001111
02/01/1969,0.001054
03/01/1969,0.000122
06/01/1969,-0.014784
07/01/1969,-0.013493
08/01/1969,-0.005044
09/01/1969,0.004169
10/01/1969,-0.002629
13/01/1969,-0.006918
14/01/1969,0.007439
15/01/1969,0.006343
16/01/1969,0.005806
17/01/1969,-0.000685
20/01/1969,-0.001523
21/01/1969,-0.000957
22/01/1969,0.004045
23/01/1969,0.005481
24/01/1969,-0.000234
27/01/1969,0.000244
28/01/1969,0.000271
29/01/1969,0.001005
30/01/1969,-0.000016
31/01/1969,0.003800
03/02/1969,-0.000563
04/02/1969,0.000377
05/02/1969,0.001466
06/02/1969,0.003314
07/02/1969,0.001073
11/02/1969,0.000915
12/02/1969,-0.000329
13/02/1969,0.000706
14/02/1969,-0.000707
17/02/1969,-0.012435
18/02/1969,-0.011795
19/02/1969,-0.007788
20/02/1969,-0.009176
24/02/1969,-0.012579
25/02/1969,-0.007291
26/02/1969,0.004223
27/02/1969,-0.004366
28/02/1969,-0.000069
03/03/1969,0.001717
04/03/1969,0.010004
05/03/1969,0.003601
06/03/1969,-0.011575
07/03/1969,-0.001681
10/03/1969,0.003712
11/03/1969,0.004220
12/03/1969,-0.002623
13/03/1969,-0.006992
14/03/1969,-0.004827
17/03/1969,0.002221
18/03/1969,0.003144
19/03/1969,0.007123
20/03/1969,0.006581
21/03/1969,-0.001740
24/03/1969,-0.001368
25/03/1969,0.001506
26/03/1969,0.006519
27/03/1969,0.007121
28/03/1969,0.004108
01/04/1969,-0.001097
02/04/1969,-0.006768
03/04/1969,-0.000530
07/04/1969,-0.008552
08/04/1969,0.002431
09/04/1969,0.008183
10/04/1969,0.004647
11/04/1969,0.001178
14/04/1969,-0.001027
15/04/1969,-0.000700
16/04/1969,-0.008500
17/04/1969,0.001435
18/04/1969,0.004121
21/04/1969,-0.007398
22/04/1969,0.001858
23/04/1969,0.001276
24/04/1969,0.004366
25/04/1969,0.004670
28/04/1969,0.003699
29/04/1969,0.008457
30/04/1969,0.008935
01/05/1969,-0.000557
02/05/1969,0.004740
05/05/1969,0.004819
06/05/1969,0.004599
07/05/1969,-0.001617
08/05/1969,0.003739
09/05/1969,0.000982
12/05/1969,-0.001551
13/05/1969,0.004410
14/05/1969,0.007210
15/05/1969,-0.002767
16/05/1969,0.000456
19/05/1969,-0.008291
20/05/1969,-0.008132
21/05/1969,0.004428
22/05/1969,0.002050
23/05/1969,0.000050
26/05/1969,-0.001596
27/05/1969,-0.007757
28/05/1969,-0.002409
29/05/1969,0.002571
02/06/1969,-0.004721
03/06/1969,-0.003043
04/06/1969,-0.000365
05/06/1969,0.000843
06/06/1969,-0.006642
09/06/1969,-0.009556
10/06/1969,-0.007658
11/06/1969,-0.009927
12/06/1969,-0.013992
13/06/1969,0.003343
16/06/1969,-0.003867
17/06/1969,-0.005053
18/06/1969,-0.001961
19/06/1969,-0.008486
20/06/1969,-0.007028
23/06/1969,-0.006658
24/06/1969,0.011089
25/06/1969,-0.004069
26/06/1969,0.001958
27/06/1969,0.000923
30/06/1969,0.004847
01/07/1969,0.004875
02/07/1969,0.009085
03/07/1969,0.007779
07/07/1969,-0.006503
08/07/1969,-0.013697
09/07/1969,-0.007830
10/07/1969,-0.015861
11/07/1969,0.003073
14/07/1969,-0.013474
15/07/1969,-0.004222
16/07/1969,0.010889
17/07/1969,0.005329
18/07/1969,-0.007512
22/07/1969,-0.015375
23/07/1969,-0.005129
24/07/1969,-0.003973
25/07/1969,-0.010021
28/07/1969,-0.022513
29/07/1969,-0.008916
30/07/1969,0.005460
31/07/1969,0.022414
01/08/1969,0.019937
04/08/1969,-0.005092
05/08/1969,0.004302
06/08/1969,0.006863
07/08/1969,0.001223
08/08/1969,0.000074
11/08/1969,-0.005705
12/08/1969,-0.008044
13/08/1969,0.000487
14/08/1969,0.007898
15/08/1969,0.008121
18/08/1969,0.007598
19/08/1969,0.005615
20/08/1969,-0.000056
21/08/1969,0.002618
22/08/1969,0.006663
25/08/1969,-0.008998
26/08/1969,-0.007066
27/08/1969,0.002864
28/08/1969,0.004220
29/08/1969,0.007542
02/09/1969,-0.000740
03/09/1969,-0.006656
04/09/1969,-0.008322
05/09/1969,-0.006092
08/09/1969,-0.010367
09/09/1969,0.007667
10/09/1969,0.016643
11/09/1969,-0.006564
12/09/1969,0.000797
15/09/1969,0.006495
16/09/1969,0.001628
17/09/1969,-0.002702
18/09/1969,0.003360
19/09/1969,0.003881
22/09/1969,0.004287
23/09/1969,-0.000056
24/09/1969,-0.001608
25/09/1969,-0.007090
26/09/1969,-0.006588
29/09/1969,-0.006822
30/09/1969,-0.002984
01/10/1969,-0.006157
02/10/1969,0.008647
03/10/1969,-0.000589
06/10/1969,0.001714
07/10/1969,-0.002108
08/10/1969,-0.005068
09/10/1969,0.003498
10/10/1969,0.006617
13/10/1969,0.012835
14/10/1969,0.012841
15/10/1969,0.000790
16/10/1969,0.007169
17/10/1969,-0.000520
20/10/1969,0.003228
21/10/1969,0.008227
22/10/1969,0.006508
23/10/1969,-0.003182
24/10/1969,0.006998
27/10/1969,-0.000781
28/10/1969,-0.002677
29/10/1969,-0.008747
30/10/1969,0.001936
31/10/1969,0.003446
03/11/1969,-0.000447
04/11/1969,0.000877
05/11/1969,0.004763
06/11/1969,0.001694
07/11/1969,0.006571
10/11/1969,0.001121
11/11/1969,-0.003074
12/11/1969,-0.001167
13/11/1969,-0.005863
14/11/1969,-0.003860
17/11/1969,-0.007572
18/11/1969,-0.000689
19/11/1969,-0.005179
20/11/1969,-0.011027
21/11/1969,-0.006674
24/11/1969,-0.010416
25/11/1969,-0.002093
26/11/1969,0.003807
28/11/1969,0.006737
01/12/1969,-0.007177
02/12/1969,-0.006430
03/12/1969,-0.011929
04/12/1969,0.004090
05/12/1969,-0.003296
08/12/1969,-0.012398
09/12/1969,-0.001611
10/12/1969,-0.000511
11/12/1969,0.001058
12/12/1969,0.003227
15/12/1969,-0.002409
16/12/1969,-0.009796
17/12/1969,-0.005192
18/12/1969,0.016007
19/12/1969,0.008259
22/12/1969,-0.009566
23/12/1969,-0.005040
24/12/1969,0.012032
26/12/1969,0.008328
29/12/1969,-0.006958
30/12/1969,0.004125
31/12/1969,0.006069
02/01/1970,0.012137
05/01/1970,0.006375
06/01/1970,-0.007233
07/01/1970,-0.001272
08/01/1970,0.000564
09/01/1970,-0.002797
12/01/1970,-0.007766
13/01/1970,0.000737
14/01/1970,-0.002005
15/01/1970,0.000586
16/01/1970,-0.007462
19/01/1970,-0.013079
20/01/1970,0.001938
21/01/1970,0.001017
22/01/1970,0.001430
23/01/1970,-0.010282
26/01/1970,-0.011105
27/01/1970,-0.006204
28/01/1970,-0.009347
29/01/1970,-0.012877
30/01/1970,-0.008310
02/02/1970,0.008193
03/02/1970,0.012877
04/02/1970,-0.007084
05/02/1970,-0.003650
06/02/1970,0.006175
09/02/1970,0.008327
10/02/1970,-0.009082
11/02/1970,0.009372
12/02/1970,-0.001901
13/02/1970,-0.001460
16/02/1970,-0.000427
17/02/1970,-0.001850
18/02/1970,0.012109
19/02/1970,0.003125
20/02/1970,0.003433
24/02/1970,0.000125
25/02/1970,0.015230
26/02/1970,-0.004799
27/02/1970,0.007382
02/03/1970,0.001419
03/03/1970,0.005898
04/03/1970,-0.002036
05/03/1970,0.000019
06/03/1970,-0.006687
09/03/1970,-0.010391
10/03/1970,0.001629
11/03/1970,-0.000948
12/03/1970,-0.004613
13/03/1970,-0.006061
16/03/1970,-0.011047
17/03/1970,0.003957
18/03/1970,0.002744
19/03/1970,-0.002558
20/03/1970,-0.004938
23/03/1970,-0.001172
24/03/1970,0.010165
25/03/1970,0.021530
26/03/1970,0.001617
30/03/1970,-0.002582
31/03/1970,-0.000239
01/04/1970,0.004733
02/04/1970,-0.003671
03/04/1970,-0.004513
06/04/1970,-0.007911
07/04/1970,-0.003404
08/04/1970,-0.001822
09/04/1970,-0.000869
10/04/1970,-0.004459
13/04/1970,-0.008718
14/04/1970,-0.008662
15/04/1970,-0.002815
16/04/1970,-0.010950
17/04/1970,-0.003290
20/04/1970,0.002344
21/04/1970,-0.005541
22/04/1970,-0.014712
23/04/1970,-0.016257
24/04/1970,-0.004807
27/04/1970,-0.018022
28/04/1970,-0.014461
29/04/1970,0.020805
30/04/1970,-0.003427
01/05/1970,-0.001107
04/05/1970,-0.025519
05/05/1970,-0.010950
06/05/1970,0.012167
07/05/1970,0.006315
08/05/1970,-0.005080
11/05/1970,-0.010749
12/05/1970,-0.008986
13/05/1970,-0.017406
14/05/1970,-0.015238
15/05/1970,0.018802
18/05/1970,0.001300
19/05/1970,-0.019802
20/05/1970,-0.026236
21/05/1970,-0.020073
22/05/1970,-0.000755
25/05/1970,-0.032155
26/05/1970,-0.013322
27/05/1970,0.052971
28/05/1970,0.026665
29/05/1970,0.027087
01/06/1970,0.019024
02/06/1970,0.001177
03/06/1970,0.011289
04/06/1970,-0.014946
05/06/1970,-0.016787
08/06/1970,0.001479
09/06/1970,0.000311
10/06/1970,-0.009940
11/06/1970,-0.014009
12/06/1970,-0.003877
15/06/1970,0.002989
16/06/1970,0.022879
17/06/1970,-0.002092
18/06/1970,0.006074
19/06/1970,0.006925
22/06/1970,-0.006442
23/06/1970,-0.024444
24/06/1970,-0.011363
25/06/1970,-0.000475
26/06/1970,-0.007703
29/06/1970,-0.008364
30/06/1970,-0.002820
01/07/1970,0.003226
02/07/1970,-0.002009
06/07/1970,-0.015521
07/07/1970,-0.008552
08/07/1970,0.023686
09/07/1970,0.016037
10/07/1970,0.006852
13/07/1970,-0.000385
14/07/1970,-0.001250
15/07/1970,0.010221
16/07/1970,0.013513
17/07/1970,0.016899
20/07/1970,0.001632
21/07/1970,-0.009735
22/07/1970,0.001529
23/07/1970,0.012200
24/07/1970,-0.001970
27/07/1970,-0.001621
28/07/1970,0.002954
29/07/1970,0.004010
30/07/1970,0.000734
31/07/1970,-0.000256
03/08/1970,-0.011819
04/08/1970,0.002112
05/08/1970,-0.000491
06/08/1970,-0.001694
07/08/1970,0.003037
10/08/1970,-0.013927
11/08/1970,-0.005434
12/08/1970,-0.004501
13/08/1970,-0.008659
14/08/1970,0.004214
17/08/1970,0.001740
18/08/1970,0.010721
19/08/1970,0.009411
20/08/1970,0.007566
21/08/1970,0.020879
24/08/1970,0.023670
25/08/1970,0.003943
26/08/1970,0.003281
27/08/1970,-0.000936
28/08/1970,0.010095
31/08/1970,-0.003267
01/09/1970,-0.006034
02/09/1970,0.000110
03/09/1970,0.014842
04/09/1970,0.010800
08/09/1970,0.003839
09/09/1970,-0.002586
10/09/1970,-0.005566
11/09/1970,0.003723
14/09/1970,-0.004785
15/09/1970,-0.009554
16/09/1970,0.005965
17/09/1970,0.008380
18/09/1970,0.004582
21/09/1970,-0.008004
22/09/1970,-0.003281
23/09/1970,0.013467
24/09/1970,0.014618
25/09/1970,0.001850
28/09/1970,-0.000453
29/09/1970,0.006009
30/09/1970,-0.000781
01/10/1970,0.001389
02/10/1970,0.010870
05/10/1970,0.014690
06/10/1970,0.002339
07/10/1970,-0.000106
08/10/1970,-0.011245
09/10/1970,-0.009313
12/10/1970,-0.009741
13/10/1970,-0.002146
14/10/1970,0.001531
15/10/1970,0.004294
16/10/1970,-0.005698
19/10/1970,-0.013716
20/10/1970,0.005594
21/10/1970,-0.000531
22/10/1970,-0.004130
23/10/1970,0.004982
26/10/1970,-0.005040
27/10/1970,-0.002732
28/10/1970,0.003058
29/10/1970,-0.001735
30/10/1970,-0.000603
02/11/1970,0.003598
03/11/1970,0.008719
04/11/1970,0.002214
05/11/1970,-0.001649
06/11/1970,0.001097
09/11/1970,0.005170
10/11/1970,0.001617
11/11/1970,0.003074
12/11/1970,-0.011069
13/11/1970,-0.009395
16/11/1970,-0.001384
17/11/1970,0.000824
18/11/1970,-0.007519
19/11/1970,0.001180
20/11/1970,0.009683
23/11/1970,0.006372
24/11/1970,0.006127
25/11/1970,0.004692
27/11/1970,0.010012
30/11/1970,0.016698
01/12/1970,0.003059
02/12/1970,0.012166
03/12/1970,0.004659
04/12/1970,0.005921
07/12/1970,0.005818
08/12/1970,-0.004887
09/12/1970,0.000366
10/12/1970,0.003534
11/12/1970,0.003886
14/12/1970,-0.005731
15/12/1970,-0.001457
16/12/1970,0.001227
17/12/1970,0.003224
18/12/1970,0.002381
21/12/1970,-0.002625
22/12/1970,0.001325
23/12/1970,0.001690
24/12/1970,0.006854
28/12/1970,0.005500
29/12/1970,0.011284
30/12/1970,0.001899
31/12/1970,-0.000804
04/01/1971,-0.009419
05/01/1971,0.008244
06/01/1971,0.007569
07/01/1971,0.000709
08/01/1971,-0.001082
11/01/1971,-0.000889
12/01/1971,0.009861
13/01/1971,-0.000679
14/01/1971,0.003109
15/01/1971,0.003152
18/01/1971,0.003572
19/01/1971,0.003151
20/01/1971,0.000952
21/01/1971,0.004824
22/01/1971,0.006725
25/01/1971,0.004765
26/01/1971,0.002928
27/01/1971,-0.007022
28/01/1971,0.003853
29/01/1971,0.006744
01/02/1971,0.006799
02/02/1971,0.000694
03/02/1971,0.003095
04/02/1971,0.001727
05/02/1971,0.004561
08/02/1971,0.006016
09/02/1971,-0.000209
10/02/1971,-0.000792
11/02/1971,0.005158
12/02/1971,0.005964
16/02/1971,0.002556
17/02/1971,-0.004444
18/02/1971,-0.006688
19/02/1971,-0.009063
22/02/1971,-0.010391
23/02/1971,0.005327
24/02/1971,0.007343
25/02/1971,0.001649
26/02/1971,-0.002286
01/03/1971,0.003142
02/03/1971,0.000543
03/03/1971,0.000277
04/03/1971,0.010583
05/03/1971,0.010727
08/03/1971,0.004856
09/03/1971,0.001664
10/03/1971,-0.001047
11/03/1971,-0.000092
12/03/1971,0.001690
15/03/1971,0.011371
16/03/1971,0.004799
17/03/1971,0.000264
18/03/1971,0.001216
19/03/1971,-0.001629
22/03/1971,-0.003795
23/03/1971,-0.003109
24/03/1971,-0.005728
25/03/1971,0.000277
26/03/1971,0.003929
29/03/1971,0.000962
30/03/1971,0.002185
31/03/1971,0.001241
01/04/1971,0.000741
02/04/1971,0.002131
05/04/1971,0.001898
06/04/1971,0.005980
07/04/1971,0.004345
08/04/1971,0.001526
12/04/1971,0.006853
13/04/1971,0.000549
14/04/1971,0.003648
15/04/1971,0.001503
16/04/1971,0.000113
19/04/1971,0.004077
20/04/1971,-0.004705
21/04/1971,-0.002433
22/04/1971,0.002576
23/04/1971,0.004991
26/04/1971,0.000125
27/04/1971,0.004420
28/04/1971,0.003288
29/04/1971,-0.002336
30/04/1971,-0.006378
03/05/1971,-0.005664
04/05/1971,0.005786
05/05/1971,-0.000205
06/05/1971,-0.005595
07/05/1971,-0.003123
10/05/1971,-0.004755
11/05/1971,0.003133
12/05/1971,0.002707
13/05/1971,-0.001707
14/05/1971,-0.004182
17/05/1971,-0.015167
18/05/1971,0.000831
19/05/1971,0.002422
20/05/1971,0.002608
21/05/1971,-0.003283
24/05/1971,-0.008015
25/05/1971,-0.006222
26/05/1971,0.001593
27/05/1971,-0.000991
28/05/1971,0.002846
01/06/1971,0.006203
02/06/1971,0.008374
03/06/1971,0.002026
04/06/1971,0.002680
07/06/1971,-0.001298
08/06/1971,-0.007663
09/06/1971,-0.000440
10/06/1971,0.002965
11/06/1971,0.003488
14/06/1971,-0.007830
15/06/1971,0.000235
16/06/1971,0.001684
17/06/1971,-0.000197
18/06/1971,-0.014834
21/06/1971,-0.011770
22/06/1971,-0.002654
23/06/1971,0.008747
24/06/1971,-0.001639
25/06/1971,-0.001923
28/06/1971,-0.002347
29/06/1971,0.011233
30/06/1971,0.009344
01/07/1971,0.001055
02/07/1971,0.000654
06/07/1971,0.000870
07/07/1971,0.003733
08/07/1971,0.003509
09/07/1971,0.003400
12/07/1971,0.001173
13/07/1971,-0.012598
14/07/1971,-0.001580
15/07/1971,0.000563
16/07/1971,-0.001667
19/07/1971,-0.002099
20/07/1971,0.003868
21/07/1971,-0.000478
22/07/1971,-0.002214
23/07/1971,-0.001432
26/07/1971,-0.003101
27/07/1971,-0.009561
28/07/1971,-0.008094
29/07/1971,-0.012548
30/07/1971,-0.004472
02/08/1971,0.005307
03/08/1971,-0.016479
04/08/1971,-0.005796
05/08/1971,0.002913
06/08/1971,0.002738
09/08/1971,-0.007287
10/08/1971,0.000164
11/08/1971,0.012304
12/08/1971,0.014357
13/08/1971,-0.002764
16/08/1971,0.036012
17/08/1971,0.006490
18/08/1971,-0.012930
19/08/1971,-0.004442
20/08/1971,0.001845
23/08/1971,0.008987
24/08/1971,0.009503
25/08/1971,0.001096
26/08/1971,-0.001061
27/08/1971,0.002568
30/08/1971,-0.008725
31/08/1971,-0.004558
01/09/1971,0.000579
02/09/1971,0.002678
03/09/1971,0.013919
07/09/1971,0.005143
08/09/1971,0.002112
09/09/1971,-0.004644
10/09/1971,-0.003325
13/09/1971,-0.003241
14/09/1971,-0.007380
15/09/1971,0.003795
16/09/1971,-0.001561
17/09/1971,0.003084
20/09/1971,-0.003017
21/09/1971,-0.002989
22/09/1971,-0.008734
23/09/1971,-0.000919
24/09/1971,-0.001671
27/09/1971,-0.005621
28/09/1971,0.001900
29/09/1971,0.000282
30/09/1971,0.004852
01/10/1971,0.006341
04/10/1971,0.002867
05/10/1971,-0.000973
06/10/1971,0.007406
07/10/1971,0.002216
08/10/1971,-0.005967
11/10/1971,-0.002056
12/10/1971,0.003256
13/10/1971,-0.004932
14/10/1971,-0.008992
15/10/1971,-0.003800
18/10/1971,-0.004992
19/10/1971,-0.004064
20/10/1971,-0.013566
21/10/1971,0.000090
22/10/1971,-0.000399
25/10/1971,-0.004192
26/10/1971,-0.005019
27/10/1971,-0.010601
28/10/1971,0.001351
29/10/1971,0.004897
01/11/1971,-0.014762
02/11/1971,0.002890
03/11/1971,0.017136
